tweetID,userID
783414602356826112,762084834864877568
783414604726673408,159637267
783414608509804544,88751237
783414609420005376,2691576288
783414609122164736,902907878
783414614889492480,1043336893
783414614658691072,373573462
783414623231815680,2278340414
783414623680671744,770325547494707200
783414630383095808,706442661972934656
783414635273662464,123744775
783414641489608704,4077347483
783414644253745152,3288045372
783414655020441600,4920690549
783414675404914689,946882993
783414676436549633,407065731
783414676134572033,156533995
783414676365381632,3243163729
783414684259016704,3167724105
783414699492802560,14924885
783414703401803776,740704465
783414706169982976,4069820847
783414711287185408,26659696
783414725317103616,240472981
783414733370163201,117896091
783414743516209157,21952044
783414757890088963,4873776808
783414774029660160,769936049598373888
783414773484429312,219494355
783414776085053440,4851681461
783414784259715072,713114100310605825
783414797299617792,3789299356
783414818984357888,4864752914
783414818984321025,2278175328
783414841948114944,111177678
783414845144117249,773238246213943296
783414850663907328,3292911462
783414854941945857,2691576288
783414860101001216,713647012709683200
783414871945687040,2276927390
783414873489338369,730776648593907712
783414886294429696,78070539
783414887565459456,86989456
783414895492595713,224495471
783414905579855873,752195896163463168
783414905500160000,17239307
783414914593361920,25330169
783414918678716416,525653566
783414938769485824,286774015
783414939918540800,14328161
783414946394673153,21080252
783414950932975617,4851681461
783414958210027520,2559202256
783414961150173184,436015732
783414964828508161,774171195050557440
783414966279892992,3329632990
783414968322560000,718238996573372416
783414975863726081,721950741947023360
783414983036112897,875390904
783415004087267328,2450202811
783415006926745600,543780273
783415005932814337,225964652
783415016754073600,2609929978
783415036693938186,50879834
783415039550251008,28436466
783415042079203328,452287150
783415045678047232,219846387
783415046584070148,20251379
783415056872644608,909434454
783415066628530176,250840021
783415074035736576,17662404
783415075725991936,445714821
783415090485850112,716817133494280192
783415098396307456,2190901956
783415101185339392,445070364
783415106537480192,28817025
783415114724577280,237977063
783415125109866496,336635912
783415142306291712,1646044446
783415145594839040,15145073
783415147327057920,17487795
783415159691902976,388493964
783415168323563520,68672927
783415175361683456,20435808
783415175898464256,432029065
783415176968167424,504792607
783415181816856576,783258449945780224
783415183024750592,748230192833921024
783415186535264256,248841973
783415192160010242,393190233
783415194374373376,508783323
783415198392516608,24570249
783415203748872192,1435577306
783415224900657152,792693049
783415238800527362,371443462
783415246002200576,2161554165
783415251098148864,742502593943900163
783415254378172417,1601667793
783415254718017536,33801387
783415255485583360,774384309826424832
783415265426083840,16104496
783415267791556608,1717851169
783415274867347456,102524648
783415279162368000,1328108724
783415283792904192,25989394
783415289383784448,753401656239271936
783415294320517121,2171200586
783415297709486080,398144666
783415302931550208,569743081
783415316839665664,1894691802
783415334216663040,1969199311
783415336003592194,4214490557
783415344547233792,720559822857486336
783415350276743168,733516200383127552
783415353250570240,26186655
783415353367867392,2222686663
783415372280111104,16389986
783415372548542464,308528142
783415382317019136,282292279
783415383801798656,61292472
783415391364100096,2793683429
783415404853022720,1403598307
783415409252806656,1296632928
783415420988436480,3113652247
783415426218942465,385748822
783415427833614338,730448238998786048
783415431189200896,3386851396
783415436427849728,765654381811204096
783415457088843776,710903460934254592
783415469600636929,289870634
783415473681657856,1648981051
783415476906962944,21714521
783415495621877761,356576228
783415496473321472,18732759
783415505050886144,45855427
783415512474742785,521490929
783415514924187649,719913518842126336
783415518342418432,2267700079
783415520095825925,2610089750
783415520989024256,22035525
783415532125126656,50248625
783415534838616064,301713190
783415536185118725,1561387358
783415543239966720,778558082301526016
783415574525247488,710854715198808069
783415577205436416,721807999073984521
783415581789806592,560796972
783415586420297733,250733248
783415595291271168,3320545346
783415598588039172,2282028409
783415598361575425,19800430
783415605772840960,4647876373
783415605453926400,733410207808638976
783415617294446592,3677884220
783415622835200000,149984992
783415630527537152,3148545679
783415639897698304,16911584
783415643865358336,2863229966
783415656272236544,521490929
783415659954745344,2513008747
783415661410353152,805935860
783415670801371136,328642481
783415676887142400,35047412
783415679005265920,374760130
783415680309813249,88781418
783415696000688128,23202327
783415701964935168,1517909976
783415705014181889,1950378002
783415718113112064,1115501100
783415722311503872,2603748360
783415724006072320,704010292246802432
783415726488989696,42924745
783415762060873728,28163585
783415762161545216,14225963
783415767723282432,437953527
783415772064337920,21166822
783415778901053440,22523182
783415791332970497,706334295560843264
783415792129880064,4852473305
783415795544096769,23013274
783415797347717120,412008580
783415809611698176,743557517553242113
783415809515393024,44426727
783415812174471168,41949140
783415818554007554,415300810
783415822454812672,51265351
783415830016995328,739816769884291073
783415831434780672,36538396
783415833347366912,244318780
783415837197762560,3008573470
783415839194279936,736786207364030464
783415845355593728,3885635608
783415848744517632,483412848
783415849872789505,736676509742571520
783415857296904193,2548791199
783415861558153216,733866462796877824
783415863072419840,512580090
783415864154554368,1564190005
783415871351828480,329433192
783415882554941440,2926464862
783415885893472257,2360257718
783415888292622336,706186209949712384
783415896354291712,384162248
783415896018518016,155058199
783415902393864192,178798469
783415902607806464,19805098
783415902473752576,389131962
783415905309061120,384162248
783415908794589184,1623165288
783415913601048576,36403524
783415920333029376,740348347396042753
783415931875700736,1479917724
783415936309141504,4350900315
783415936397168640,171542216
783415939870121985,410975365
783415940801261568,331001479
783415978189201409,336504927
783415982018727940,568208534
783415984694497280,706186209949712384
783416006051926016,33029226
783416008497246208,4866494759
783416010258931712,766283907822186499
783416010703380480,733866462796877824
783416015048806400,4838288414
783416017531772928,469845522
783416025001984000,697608097058131968
783416027258511360,22032014
783416032056664064,4864056067
783416032580870145,1969199311
783416032811778048,2884079135
783416039274983425,2868389650
783416041347158016,1928290020
783416063073587200,2194543537
783416065502085120,716734128687878144
783416071822970881,1492878271
783416082535186432,4193942273
783416087387992064,266789347
783416088226693121,54642343
783416091435491332,65336280
783416093519912960,4925476651
783416105117315072,255519585
783416111706480640,780269431
783416122867527680,374760130
783416125849792512,625640550
783416134687088641,223234811
783416134884204544,1080941352
783416140122890240,4915730157
783416140852789248,47222812
783416142027038722,1899031500
783416145483292673,18707435
783416145894379520,775037118074720256
783416157776871425,4122332585
783416158267510784,749125675668348929
783416164684697600,2296856839
783416164336672768,622375707
783416165855064065,583399802
783416166404362240,3884926699
783416169642528768,16561729
783416181713571840,557468072
783416187447377952,1377594090
783416189485735937,54800309
783417233460441089,74862851
783417233099878400,3351763392
783417235532451840,705921327752806401
783417267333632002,3308047830
783417270076747776,762975339110866944
783417271196737536,385231211
783417273679646720,1223290074
783417274443051009,58869220
783417275944673280,872786449
783417277202960385,384162248
783417281053351936,344401483
783417290951983104,210982195
783417296786251776,138264201
783417298480566272,50381120
783417301131460608,865035402
783417308312023040,39839409
783417308580503552,231764211
783417310463856640,1892931216
783417316688138240,169907554
783417335042289665,741716812346183680
783417345423224832,567607876
783417347365228544,15974675
783417351056130049,1918788540
783417356726964224,1972076252
783417362284437504,2827888447
783417371583246336,2511606138
783417372958916609,4706313916
783417376578478080,2537992468
783417387336863744,266334904
783417393787744256,1241849287
783417401735950336,45567020
783417403984211968,221795472
783417405036908544,716500433145966592
783417412813197312,712365402257539072
783417412888752132,66132112
783417414113488896,4874713678
783417448909242368,31313057
783417450595430400,2781126390
783417452134739969,290286750
783417455762780161,19306602
783417458501779458,37837989
783417467708203008,123365617
783417469893500928,37278718
783417490453901312,783046681
783417491271802880,3250840256
783417493444435969,466241565
783417506774089728,384162248
783417508812365824,355151947
783417511471566849,4917092018
783417515342831617,3332044263
783417522485796864,38012558
783417522708221952,96051115
783417524683583488,3300649699
783417531029557248,153613428
783417531885166592,47925018
783417532115976193,716817133494280192
783417545453809664,237822937
783417552076537856,718242436577931267
783417555088240645,701191393906130944
783417559152340992,449987950
783417569524916224,750905187783544832
783417570049351680,206993498
783417571454386177,750905187783544832
783417576265175040,22919310
783417591482179584,364611499
783417593260568577,206993498
783417605897846784,3233118721
783417611082235904,712739036
783417635337740288,1259393028
783417634192781312,123755687
783417648101134336,766259231431548928
783417648482660352,21565264
783417654056923136,1149873176
783417654757494784,324962560
783417668510461952,3837758319
783417668980371456,81231622
783417689146523648,544417880
783417698424197120,4917092018
783417701473460225,734475842999463936
783417704380182529,302346908
783417710931615744,534775770
783417711342739457,212754397
783417716304510977,778630732759445504
783417720809201665,154918058
783417727075622912,206993498
783417731114602496,126197204
783417734772195328,18744207
783417736890286080,865248091
783417737557250048,40029490
783417748042944512,1898658085
783417749779341312,1368512072
783417754246324224,4459753935
783417755118739456,406313212
783417768238542848,732020123389820929
783417768725151748,206993498
783417779873468416,4851587909
783417785208668160,1112144912
783417786961985536,159558751
783417793433759744,480875170
783417804296851456,11650472
783417815587958784,301791169
783417821753597952,33026325
783417821350985729,195355640
783417826451140608,758824735429931014
783417828749643776,2276927390
783417836743958528,1712845542
783417843207376896,122445605
783417849742290945,23354190
783417854611689476,79847741
783417858332188676,4612659155
783417862706884612,769308556357144578
783417876891832320,496140017
783417879450509312,728170374203060224
783417886098489344,3239528339
783417908261191680,928943016
783417920726630400,2511606138
783417927596929024,3310860606
783417940704006144,3332044263
783417949960871940,23628021
783417950921371648,3148936868
783417954566283266,1892931216
783417960962658304,420028557
783417964435415040,4852473305
783417974925451266,462882466
783417979358806025,763840408115748864
783417979753013248,381730680
783417988208656384,634700204
783417996312125440,1601937732
783417996761006080,3150051501
783417998883196928,154764854
783418011675824128,752159830605983744
783418039794630658,373537163
783418046706806784,3296981266
783418052545306625,950901037
783418056059990016,41046062
783418059860111360,3651908234
783418063748272129,390329419
783418071780237312,3291764995
783418084556169216,23160444
783418103862484996,119534385
783418106785837056,3670001172
783418110577512448,238620467
783418115384303616,1135347240
783418117305294848,40874240
783418120262324225,2567519387
783418124498460672,483360857
783418125605822464,32389958
783418139191095297,3166088976
783418142152388609,24931018
783418146766020608,2781126390
783418147399282688,477389338
783418157348360196,713761715356311556
783418163509628928,17631056
783418166835867648,182609877
783418169398550532,726236936038440960
783418171835293696,116370038
783418178911113216,950804761
783418187371208705,221265685
783418189795307522,341480085
783418191854891008,759516787532767232
783418203519066112,2903918642
783418207876976640,3220072741
783418212746539008,37715238
783418223563800576,265489252
783418229511294977,763840408115748864
783418230358564864,781150322752454656
783418231159529472,3221347351
783418231331491840,80669530
783418239422304258,260634454
783418246556897281,550609555
783418253343281152,727999426854199296
783418253372690432,19129247
783418260435894273,26659696
783418283592601601,52441523
783418286075744257,33319740
783418294967476224,731974224806547456
783418303872196609,2810941975
783418314190192641,1706287950
783418319323877376,3288093800
783418322482294784,490660182
783418323027525633,2833255413
783418325514715137,1439486845
783418326395424768,1904823103
783418332322078720,1265377520
783418345118806016,109623426
783418347396460544,33558181
783418353675153412,557468072
783418350005346306,506528608
783418365196967936,604108965
783418367189319681,1720791996
783418372306317312,49117919
783418372885127169,3310757935
783418390371143680,276356796
783418397522481152,57771723
783418412055662592,715461431445966848
783418423258648576,775162113291538432
783418428203892736,698992648275804160
783418435426365441,3404325946
783418453596131329,585264569
783418460831264768,776534347486683136
783418478137073664,470726074
783418478732521472,4764058106
783418480469041152,8667312
783418482708783104,765169721033494529
783418483220451328,2301922842
783418484134912000,19115457
783418503059636224,16371169
783418503353233408,734526310593232898
783418508885364736,763553629533974528
783418510982643712,4064495171
783418519379644417,33319740
783418522407989248,2746644052
783418540141449216,855207852
783418552640479232,617854798
783418566871699456,1598812760
783418566825512960,1598812760
783418570957094913,33319740
783418597016088576,65208984
783418598345801728,168629447
783418607430725632,3821227853
783418608592429056,725859875545194496
783418614477099008,3678420496
783418617257947136,805536066
783418627911327744,1408231404
783418630600032256,870543582
783418632105787392,4063914814
783418633976283136,370537305
783418638422253568,1184544560
783418639840051201,2753220014
783418644957048832,47806130
783418646836158465,884998784
783418661495341056,217436311
783418662422142976,25685342
783418677177745408,17264634
783418684924583936,2348992182
783418687676096512,734526310593232898
783418700980420608,532779124
783418702121361409,460242909
783418705833189376,18067164
783418708853137408,2195714795
783418714070867968,480540600
783418723742916608,907991616
783418728146927619,187351126
783418733804990464,308698101
783418741421854720,47806130
783418751471476736,564121044
783418753476272129,17363170
783418755862831104,1601473026
783418763056062464,16559875
783418764591259648,766736792917860361
783418773587922944,766114731216211969
783418779044810752,134092014
783418794999881728,738371277484740608
783418795519979520,4838520568
783418801853464576,313947336
783418813383520256,737294036
783418835869335552,2969074864
783418852667297792,68672927
783418866202386432,380674967
783418869125816321,123365617
783418878479048704,162059177
783418882706907136,17694306
783418888562221057,2624245429
783418889224986624,454515349
783418900667039744,900670812
783418904844574732,53999921
783418904873988096,760892768722059265
783418907688263680,2947146938
783418906589487105,1623946224
783418914252414976,169170088
783418920891846656,32078497
783418925170069504,23361400
783418926524805120,704026660367147009
783418929255284736,17487795
783418932241629184,1386415584
783418936524242944,266831414
783418955926876160,264068398
783418957990465536,4857510065
783418971609403392,799930255
783418974658789376,458092722
783418980539117568,85173741
783418988680261632,205986878
783418995189903360,233299784
783419007495868416,4052690714
783419010947874816,718375439367028737
783419011740553216,754791686887399424
783419012986339329,730865908575576064
783419013736964097,16330353
783419014080892928,4854927140
783419015322492928,18340890
783419015947493376,1087353870
783419022381461504,78070539
783419029750898689,767012943091404801
783419033949466624,756253179189334018
783419037665660928,774491134961848320
783419038831669248,3308367739
783419039238328320,585264569
783419048797216769,16280644
783419049023795201,3122896768
783419054526697472,2183274841
783419056464461824,3290311336
783419062927953924,782696694202769408
783419066354659328,13651772
783419069575737344,1164705565
783419071899459585,718172579584876544
783419071907897344,16548855
783419075812728832,7213362
783419076647514112,782696694202769408
783419077901639680,758709471069831168
783419090677399552,771068754935570432
783419094682841089,76337810
783419098676027393,702216354015875072
783419112500244481,4852473305
783419111749591042,3130204726
783419113347555328,14130528
783419114262040577,3855726676
783419142833598465,625546695
783419156565721088,908588706
783419164635660288,757816179264069632
783419168272084992,60436043
783419173774958593,86480471
783419194968838145,264265349
783419195975499776,762122318298640385
783419199905337344,444994317
783419219438243840,52766267
783419220335919104,37401329
783419230154792965,3763644089
783419231727603712,1265426034
783419239411703808,2664014848
783419242708434944,782696694202769408
783419246109831169,35775249
783419252992798720,767542325614698496
783419257677766656,705558687310487552
783419268511637504,4839351859
783419273939156992,3300931691
783419279299473408,306280295
783419297066475520,919668458
783419304519700480,744194214
783419306071748609,247454439
783419328800563200,1926784362
783419333275824128,4520484798
783419333082886144,17029990
783419337075929089,757697650095382528
783419342318891008,330487457
783419351193886720,111735704
783419368029949956,967158530
783419375420379136,808557068
783419381896192001,2727791899
783419382928072704,2834620568
783419387403464704,494610203
783419402523906048,23394247
783419412288200704,1960782115
783419413026394112,219513729
783419417979785216,331825712
783419431842033668,703568996851777536
783419434052575233,290830333
783419443233914880,702684673680523264
783419446052413440,2486501656
783419446836604928,343501758
783419448946466816,363240308
783419470878535680,3105393939
783419472358932480,3122344651
783419487643197441,358556067
783419488926507008,26002750
783419500154785793,5780032
783419501991702528,701253999228354560
783419504198029313,321534890
783419514855665664,3020455940
783419526616608768,15383021
783419527379849216,287728897
783419528294260736,2394420588
783419529808515080,556078740
783419542588370944,2482410702
783419543456710656,354618612
783419545566535680,21522321
783419546300395520,715937391245180929
783419546480812032,716375034789556224
783419546782662656,2705027539
783419547462295553,68835148
783419550662479872,821108359
783419557033734144,708068245367103488
783419558694707200,241983890
783419572863004672,152023923
783419573848641536,1202949210
783419584221184000,860530914
783419594786635776,568178203
783419598188187648,702216354015875072
783419603850518529,887302440
783419604706078721,551590272
783419614483124224,1711664732
783419622754226176,3065176149
783419625094676481,852925657
783419635211333632,372246345
783419643276951552,461607241
783419645508382720,860654882
783419647366352896,757790724712636416
783419651636289536,399145347
783419661253685250,242507768
783419664311341056,2670772172
783419664705519616,81396070
783419668275036161,48719150
783419671852658689,3309750788
783419676491669504,2713618781
783419689280036864,713445889822433280
783419689707851776,85881268
783419718162153473,774292223626182656
783419718296334336,601353443
783419730875052033,2971965323
783419747190788096,716500433145966592
783419752148504577,713445889822433280
783419755692720132,4473471443
783419757177417729,616600489
783419779965079552,28488665
783419783601532928,2353519633
783419784842981376,138219366
783419797883146240,4284587533
783419805726494721,48470839
783419806334746624,480875170
783419808641650688,48470839
783419818401599488,928475460
783419825888591872,3057110825
783419827885076480,3561529155
783419828707139584,1077646944
783419829751455744,58213373
783419831563358208,3308057935
783419832997974016,3050697667
783419834188992518,124080106
783419842988695552,704426952820535296
783419844276260864,1583684022
783419845765365761,762122318298640385
783419848952979456,1691875740
783419865457651712,909434454
783419867974238208,187351126
783419878195793920,384162248
783419878552268800,2949142601
783419879449698304,231764211
783419886617792514,123365617
783419893622317056,278928389
783419907673198592,2458410882
783419908835143680,268349200
783419915248111616,3255865524
783419938291740672,1159710516
783419944885104640,59612125
783419947779133440,3066037770
783419949347774464,149984992
783419960773062656,865003854
783419961825820672,736052548323270657
783419966015930368,1315651994
783419971984556032,1353335244
783419984185659392,48491024
783419994260594688,766720219309936640
783420011599765504,761230250227433472
783420015403864064,756576589178175488
783420027328458753,131608196
783420034643136512,298154404
783420049092730880,64302962
783420076988985344,17376893
783420080063328256,1548506839
783420092117725184,737822032818110464
783420108291117056,19533349
783420122904010752,780512899504668672
783420125156442113,1368287814
783420144710197248,26900055
783420148321484804,772283328
783420150204731392,423802759
783420158547230720,3397280403
783420172040155136,4716565044
783420175374835712,48608766
783420175634862080,2772309851
783420181796249602,2292315883
